,BikeTypeCat,AgeBandCat,IncomeBandCat,MaritalStatusCat,GenderCat,ChildrenAtHomeCat,CountryRegionCodeCat,HouseOwnerFlagCat,EducationCat,OccupationCat,CommuteDistanceCat
9179,2,3,0,1,1,1,2,1,3,0,1
9180,2,3,0,0,0,0,2,1,1,0,0
9181,0,5,0,1,1,0,0,1,2,4,4
9182,1,3,1,1,0,0,0,1,0,3,1
9183,1,2,2,1,0,1,0,1,2,1,2
9184,1,4,1,0,1,0,0,1,3,4,4
9185,1,2,0,1,0,0,0,0,0,0,0
9186,1,2,2,1,0,1,0,0,4,3,2
9187,2,4,1,1,0,0,0,0,0,3,0
9188,2,2,1,0,0,0,5,1,3,4,4
9189,2,3,1,1,0,1,5,0,0,4,0
9190,2,2,1,1,1,1,5,0,1,3,0
9191,2,5,1,1,0,1,5,0,3,3,3
9192,2,3,2,0,0,0,5,1,0,1,1
9193,1,3,1,1,0,0,5,1,0,3,3
9194,1,4,1,0,1,0,5,1,3,4,3
9195,1,4,1,0,0,0,5,1,3,4,3
9196,1,2,0,1,0,0,5,0,2,4,1
9197,1,3,0,1,1,1,2,1,0,0,1
9198,1,2,0,1,0,1,4,0,3,0,0
9199,1,2,0,0,1,1,4,1,0,4,1
9200,2,3,0,1,1,0,2,0,1,0,0
9201,2,2,1,1,1,0,0,0,0,3,2
9202,2,3,0,0,1,0,0,1,0,1,4
9203,2,3,3,1,1,0,0,1,1,1,0
9204,2,4,3,0,1,0,0,1,1,1,0
9205,0,3,0,1,1,1,2,1,3,0,1
9206,0,3,0,0,1,1,4,1,0,4,0
9207,0,5,1,0,1,1,3,1,2,1,4
9208,1,5,3,0,0,1,4,1,0,1,0
9209,1,3,0,0,0,1,2,1,0,4,1
9210,0,3,0,0,0,1,4,1,0,4,0
9211,0,2,0,1,1,0,2,0,3,0,0
9212,0,2,0,0,0,0,4,1,1,0,0
9213,1,3,1,0,1,0,1,1,0,1,1
9214,0,5,1,0,0,0,5,1,0,1,4
9215,0,3,0,1,1,0,5,0,0,3,3
9216,0,4,1,0,1,0,5,1,4,4,4
9217,2,3,0,0,0,1,2,1,2,2,0
9218,1,3,1,0,1,0,0,1,3,4,0
9219,1,5,0,0,0,0,0,0,3,0,4
9220,1,2,0,1,0,0,0,0,0,0,0
9221,2,2,1,1,1,0,0,0,0,3,0
9222,2,3,1,1,1,1,5,0,0,4,0
9223,2,3,1,1,0,0,5,0,0,1,0
9224,2,3,1,0,1,0,5,1,1,3,3
9225,2,4,1,1,0,1,5,0,0,1,3
9226,1,3,1,0,0,0,5,0,1,3,0
9227,1,5,0,1,1,0,5,1,4,0,2
9228,1,4,0,1,1,0,5,1,2,4,1
9229,1,4,1,1,1,1,5,0,0,3,0
9230,1,3,0,1,0,0,2,0,0,0,0
9231,1,3,0,0,1,1,3,1,3,0,1
9232,1,4,0,1,0,0,4,1,0,0,0
9233,2,4,2,0,1,1,2,1,3,3,4
9234,2,4,0,0,0,0,2,1,0,0,0
9235,2,4,2,0,1,1,3,1,3,3,4
9236,2,2,1,1,0,0,0,0,0,3,2
9237,2,5,0,1,1,0,0,1,2,4,4
9238,2,4,1,1,0,0,0,1,2,3,4
9239,2,2,1,0,1,0,0,1,0,3,2
9240,0,5,1,0,1,1,3,1,2,3,3
9241,0,4,2,1,1,1,2,1,2,3,4
9242,1,5,0,0,1,0,4,1,0,0,0
9243,1,5,1,0,1,1,3,1,2,1,4
9244,1,3,1,1,0,0,5,0,0,3,3
9245,0,3,1,1,0,0,5,0,1,3,0
9246,0,4,1,1,0,0,1,1,3,3,3
9247,0,2,1,0,0,0,5,1,1,3,0
9248,0,5,1,0,0,0,5,1,0,1,1
9249,2,5,0,0,0,0,2,1,0,0,0
9250,2,3,0,0,1,1,3,1,2,2,0
9251,1,2,1,0,0,0,0,1,0,3,2
9252,1,3,1,1,0,1,0,0,0,3,0
9253,1,2,1,1,1,0,0,0,0,3,2
9254,1,2,0,1,1,0,0,1,0,0,0
9255,2,4,1,0,1,0,0,1,3,4,4
9256,2,4,1,1,1,0,0,1,3,4,4
9257,2,4,1,0,0,1,0,1,3,4,2
9258,2,5,3,1,1,1,1,0,1,1,0
9259,1,2,0,1,0,0,5,0,4,4,1
9260,1,2,0,1,1,0,1,0,2,3,1
9261,1,2,0,1,1,0,3,1,0,0,0
9262,1,4,0,0,0,0,2,1,1,0,0
9263,1,2,0,1,0,1,2,0,3,2,0
9264,2,4,0,0,1,0,3,0,0,0,0
9265,2,3,1,0,1,1,0,0,0,3,0
9266,0,4,2,1,1,1,2,1,2,1,2
9267,0,4,2,0,1,1,3,1,3,3,4
9268,1,4,1,0,0,1,2,0,3,3,3
9269,0,4,0,0,0,0,2,1,1,0,0
9270,0,3,0,0,0,0,4,1,1,2,0
9271,0,4,2,1,0,1,5,1,2,3,4
9272,0,4,1,1,1,1,5,1,3,3,4
9273,0,3,1,1,0,1,5,1,0,4,3
9274,0,4,1,0,0,0,5,1,1,3,0
9275,0,5,2,0,1,1,5,1,0,1,0
9276,0,4,1,1,0,0,5,1,4,4,4
9277,0,4,1,1,1,1,1,1,3,3,4
9278,0,4,1,0,0,1,1,0,2,3,2
9279,2,4,0,1,1,0,3,0,1,0,0
9280,1,2,0,1,0,0,0,0,3,2,0
9281,1,3,2,0,1,1,0,1,2,1,0
9282,1,3,2,1,0,1,0,1,2,1,0
9283,1,3,1,0,0,0,0,0,0,3,0
9284,1,4,1,0,1,0,0,0,3,4,0
9285,2,4,1,0,1,0,0,1,2,4,4
9286,2,3,1,1,0,1,5,1,1,3,3
9287,2,3,1,1,0,1,5,0,0,4,0
9288,2,3,1,1,0,0,5,0,1,3,0
9289,2,5,1,0,1,0,5,0,0,1,1
9290,2,3,1,1,1,1,5,1,0,1,1
9291,1,2,1,0,0,0,5,1,1,3,3
9292,1,4,1,0,0,1,5,1,0,3,0
9293,1,3,1,0,0,0,5,1,1,3,3
9294,1,2,1,0,0,0,5,1,1,3,3
9295,1,2,1,0,0,0,5,1,1,3,0
9296,1,4,0,0,0,0,2,1,1,0,0
9297,1,2,0,1,0,0,4,0,3,2,0
9298,1,3,0,0,0,0,2,1,3,2,0
9299,1,4,0,0,1,0,4,1,0,4,0
9300,1,3,0,0,0,0,3,1,1,0,0
9301,2,4,0,1,1,0,4,1,1,0,0
9302,0,4,0,0,0,0,4,1,0,4,0
9303,0,4,3,0,0,1,4,1,0,1,0
9304,0,5,2,0,0,1,2,0,0,1,4
9305,1,5,1,0,1,1,2,0,2,3,3
9306,0,4,0,0,0,0,4,1,0,0,0
9307,0,3,0,0,1,0,2,1,0,0,0
9308,1,3,1,1,1,1,5,1,3,3,3
9309,1,5,1,0,1,1,5,1,3,3,3
9310,0,2,0,1,0,0,1,0,4,0,1
9311,0,5,1,0,1,1,5,1,3,3,2
9312,0,4,1,0,1,1,5,1,3,3,3
9313,0,3,1,0,1,0,5,0,1,4,0
9314,0,3,1,1,0,0,5,1,1,4,0
9315,0,4,0,1,0,1,5,1,2,3,2
9316,0,3,1,1,0,1,1,0,0,4,0
9317,0,4,1,0,0,1,5,1,2,3,1
9318,0,2,0,1,1,0,5,0,4,0,1
9319,0,3,1,0,1,1,1,1,3,3,0
9320,0,3,2,0,0,1,5,1,0,1,1
9321,0,5,1,0,0,0,5,0,0,1,1
9322,2,4,0,1,0,0,3,1,1,0,0
9323,1,4,1,1,0,0,5,1,3,3,3
9324,1,2,1,0,0,0,1,1,1,3,0
9325,1,3,1,0,1,0,5,1,1,3,3
9326,1,3,1,0,1,0,5,1,1,3,0
9327,1,4,1,0,1,0,5,1,3,4,3
9328,1,3,0,1,1,1,3,1,3,0,1
9329,1,2,0,1,0,0,4,0,1,2,0
9330,1,5,0,1,0,0,4,1,1,0,0
9331,2,4,2,0,1,1,2,1,2,3,4
9332,2,5,1,0,0,1,3,1,2,3,3
9333,2,2,0,0,0,1,4,1,2,2,0
9334,2,2,0,0,1,1,0,0,2,2,1
9335,2,2,0,1,1,0,0,1,0,0,0
9336,0,2,1,1,0,0,0,0,0,3,0
9337,0,4,2,0,1,1,4,1,3,3,4
9338,0,5,2,0,0,1,2,1,0,1,2
9339,0,2,0,1,0,0,3,0,4,2,0
9340,0,3,0,0,1,0,3,1,1,0,0
9341,0,3,0,1,1,1,4,1,3,0,1
9342,1,4,0,0,0,0,3,1,3,2,3
9343,1,3,0,1,0,1,3,1,2,2,0
9344,0,2,0,1,0,1,4,1,3,0,1
9345,1,2,0,1,0,0,4,0,1,4,1
9346,0,4,0,1,0,1,3,1,3,0,0
9347,0,3,1,0,1,1,1,1,0,4,3
9348,0,3,0,0,0,0,5,0,0,3,0
9349,0,4,1,0,0,1,5,1,3,3,4
9350,0,2,1,1,1,0,5,1,3,4,4
9351,0,3,1,0,1,0,1,1,1,3,0
9352,2,4,3,0,0,1,4,1,2,3,4
9353,1,2,1,0,0,0,0,1,0,3,2
9354,1,3,1,1,0,1,0,1,0,3,3
9355,2,2,1,1,0,0,0,0,0,3,2
9356,2,5,1,0,1,1,1,1,2,3,2
9357,2,3,1,1,1,0,5,0,1,3,0
9358,2,2,1,0,0,0,5,1,1,3,0
9359,2,2,0,1,0,0,1,0,3,4,1
9360,2,3,1,0,1,0,5,1,3,4,4
9361,2,5,1,1,0,0,5,0,0,1,1
9362,1,3,1,1,1,0,1,0,3,4,3
9363,1,3,1,1,1,0,5,1,1,3,3
9364,1,3,1,0,1,1,1,1,0,4,3
9365,1,5,0,1,0,0,5,1,3,3,4
9366,1,5,0,1,1,0,2,0,3,2,0
9367,0,2,0,0,1,0,3,0,4,2,3
9368,0,5,1,1,1,1,3,1,4,4,2
9369,0,5,1,1,1,1,3,1,3,3,2
9370,0,2,0,1,0,1,4,1,2,2,0
9371,0,3,0,0,1,0,3,1,1,0,0
9372,1,2,0,1,1,0,2,0,3,0,3
9373,0,2,0,1,1,0,4,0,3,0,0
9374,1,3,0,0,0,0,2,1,0,4,0
9375,0,5,0,0,0,0,2,1,3,2,0
9376,0,4,0,0,1,0,4,1,0,4,0
9377,1,2,1,1,1,0,5,0,3,3,1
9378,1,3,1,1,0,0,1,1,0,1,1
9379,0,5,1,0,0,1,5,0,3,3,3
9380,0,4,1,0,1,0,5,1,1,3,0
9381,0,2,1,0,1,0,5,1,1,3,0
9382,0,2,0,1,1,1,5,1,0,4,3
9383,0,3,1,1,0,0,5,1,1,4,0
9384,2,3,0,0,0,0,3,1,0,0,1
9385,1,4,2,1,0,1,0,0,0,1,0
9386,1,3,1,0,0,0,0,1,0,3,0
9387,1,3,2,1,0,1,0,1,4,3,2
9388,1,3,1,1,0,0,0,0,2,4,1
9389,1,2,0,0,1,0,0,1,0,0,0
9390,1,2,0,0,0,0,0,1,3,2,3
9391,1,2,2,1,0,1,0,1,2,1,2
9392,2,3,1,1,0,0,0,0,0,3,0
9393,2,5,1,1,1,0,5,1,0,1,2
9394,1,3,1,0,1,1,5,1,0,4,3
9395,1,2,1,0,0,0,1,1,1,3,0
9396,1,4,0,1,0,0,4,0,3,2,3
9397,1,5,0,0,1,0,4,1,0,0,0
9398,1,3,2,1,0,1,3,1,3,3,4
9399,2,2,0,0,0,1,4,1,0,4,1
9400,0,3,0,1,1,1,2,0,3,2,1
9401,1,3,0,0,0,1,4,1,0,4,1
9402,0,4,0,1,0,0,4,1,3,0,3
9403,1,2,0,1,1,0,5,0,2,4,1
9404,0,4,3,0,1,1,5,1,1,1,0
9405,2,5,2,0,0,1,4,1,3,1,2
9406,2,3,0,0,1,1,4,1,0,4,0
9407,1,4,1,1,1,1,0,0,0,3,0
9408,1,3,1,0,0,1,0,1,0,3,2
9409,1,4,1,1,1,0,0,1,3,4,4
9410,1,3,2,0,0,0,0,0,0,3,3
9411,0,2,1,0,1,0,0,1,0,3,2
9412,1,4,0,0,0,0,2,1,1,0,0
9413,1,3,0,1,1,1,3,0,3,2,1
9414,2,4,0,1,0,1,0,1,4,0,4
9415,1,4,2,0,0,1,2,1,3,3,2
9416,1,2,0,1,1,0,2,0,3,0,3
9417,1,3,0,0,0,0,2,1,1,0,0
9418,1,2,0,1,1,1,4,1,3,0,0
9419,1,2,0,1,1,1,2,1,2,2,0
9420,0,5,1,1,1,0,2,0,3,3,3
9421,0,3,0,1,1,0,5,0,0,3,3
9422,0,3,0,1,1,0,5,0,0,3,0
9423,0,2,1,1,1,0,5,0,3,3,3
9424,0,3,1,1,0,1,5,1,3,3,2
9425,0,2,0,0,1,0,5,1,2,4,4
9426,1,3,1,1,0,0,0,0,0,3,1
9427,0,2,2,1,1,1,0,1,4,3,2
9428,2,4,1,1,0,1,5,0,3,3,0
9429,2,5,1,0,1,1,5,1,3,3,3
9430,1,3,1,0,0,0,5,1,1,3,0
9431,2,5,1,1,1,1,3,1,3,3,2
9432,2,4,1,0,1,0,0,1,0,3,0
9433,2,2,2,1,0,0,0,1,1,1,3
9434,2,5,0,1,0,1,0,1,4,0,4
9435,2,3,1,0,1,0,0,1,0,3,2
9436,1,4,2,1,1,0,0,0,0,1,0
9437,1,3,0,1,1,1,3,1,3,0,0
9438,0,4,2,1,1,1,2,1,2,3,4
9439,0,5,0,0,1,0,4,0,3,2,0
9440,0,5,2,0,0,1,2,1,3,3,2
9441,0,4,2,1,0,1,4,0,3,3,0
9442,0,5,1,0,0,0,5,1,1,1,2
9443,0,5,1,1,1,0,5,1,1,3,0
9444,0,3,2,0,0,1,5,0,0,1,3
9445,0,5,1,0,1,0,5,0,0,1,3
9446,0,2,0,0,1,0,5,0,3,4,1
9447,0,3,1,1,1,0,5,0,3,3,2
9448,0,3,0,0,0,0,1,1,3,0,0
9449,2,4,2,0,1,1,2,1,3,3,0
9450,1,2,0,0,0,0,0,1,0,0,0
9451,1,2,1,0,1,0,0,1,0,3,2
9452,1,4,1,0,1,0,0,1,3,4,4
9453,0,3,1,0,0,0,0,1,0,3,1
9454,2,4,1,0,0,0,1,0,3,3,3
9455,2,4,1,0,0,0,1,1,1,3,0
9456,1,3,1,1,0,0,2,1,1,4,0
9457,1,4,0,1,1,1,2,1,3,0,0
9458,2,4,0,0,1,0,0,0,3,4,1
9459,1,4,1,1,1,0,0,1,3,4,4
9460,1,4,1,1,1,0,0,0,2,4,1
9461,1,3,2,1,0,1,0,1,3,1,2
9462,1,3,2,1,0,1,0,1,4,3,2
9463,0,4,0,1,0,0,4,1,3,2,0
9464,1,3,0,1,0,0,2,1,1,0,0
9465,1,3,0,1,0,1,4,1,2,2,0
9466,0,4,0,0,0,0,2,1,1,0,0
9467,0,4,2,1,1,1,3,1,2,3,4
9468,0,5,1,0,1,1,3,1,3,3,3
9469,0,4,1,1,1,0,5,1,1,1,4
9470,0,4,2,0,0,1,5,1,0,1,3
9471,2,3,0,1,1,0,3,1,2,2,3
9472,2,2,0,0,0,0,3,1,0,0,0
9473,2,3,0,0,0,0,3,0,0,3,0
9474,2,5,3,0,0,1,4,0,3,3,2
9475,1,2,0,1,0,0,0,1,3,2,3
9476,0,3,1,1,0,0,0,0,0,3,0
9477,0,4,1,1,1,0,0,1,3,4,4
9478,2,3,3,1,0,0,5,0,0,1,1
9479,2,5,1,0,1,1,1,1,0,1,2
9480,1,4,1,1,0,1,5,1,1,3,3
9481,1,3,1,1,0,0,1,1,1,3,3
9482,1,5,1,0,0,0,5,1,0,1,1
9483,1,3,1,0,1,1,5,1,0,4,3
9484,1,3,0,1,0,0,3,0,0,3,0
9485,0,2,1,0,0,0,0,1,0,3,2
9486,0,5,3,0,0,1,4,1,2,1,0
9487,0,3,1,0,1,0,4,1,1,4,0
9488,0,3,0,1,1,1,3,1,3,0,1
9489,0,2,1,1,0,0,3,1,1,4,0
9490,0,5,3,0,1,1,4,1,2,1,2
9491,0,5,1,1,0,0,5,1,1,1,1
9492,0,5,1,0,1,0,5,1,0,1,3
9493,0,3,1,1,0,1,1,0,0,4,0
9494,1,3,1,0,1,1,0,1,0,3,2
9495,1,3,2,0,1,1,0,1,2,1,2
9496,1,4,1,1,0,0,0,1,0,3,4
9497,0,3,2,0,1,1,0,1,4,1,2
9498,2,5,1,0,0,1,1,1,2,3,3
9499,2,4,1,0,1,1,1,1,2,3,3
9500,2,5,0,0,0,0,5,1,4,4,2
9501,2,3,1,0,1,1,1,1,1,4,1
9502,1,3,1,1,1,0,1,1,3,4,4
9503,1,2,0,1,0,0,5,0,2,4,1
9504,1,4,0,0,0,0,5,1,3,0,1
9505,1,3,1,1,0,0,5,1,1,3,3
9506,1,2,0,1,0,0,5,0,2,4,1
9507,1,5,1,0,0,0,5,0,0,1,1
9508,1,2,1,0,0,0,5,0,2,3,1
9509,1,3,0,0,0,0,4,1,0,4,0
9510,0,3,1,1,0,1,0,1,0,3,3
9511,1,5,0,0,0,0,2,1,3,2,0
9512,0,3,0,1,0,0,2,0,4,2,1
9513,0,3,1,1,1,0,4,1,1,4,0
9514,0,5,2,0,0,1,4,1,0,1,4
9515,0,3,2,1,0,1,1,0,1,1,0
9516,0,5,2,1,0,1,5,1,1,1,3
9517,2,4,0,0,0,0,4,1,1,0,0
9518,2,5,1,0,1,1,3,1,2,1,4
9519,1,3,1,1,0,0,0,0,0,3,0
9520,1,4,1,1,1,0,0,1,3,4,4
9521,1,2,0,1,0,0,0,0,3,2,0
9522,0,3,2,1,0,0,0,0,1,1,0
9523,0,3,1,0,1,0,0,1,0,3,3
9524,2,4,1,0,0,1,5,1,3,3,4
9525,2,3,1,0,1,0,5,1,3,4,3
9526,1,5,1,0,0,1,5,1,4,4,2
9527,1,3,0,1,1,1,4,0,3,2,0
9528,1,2,0,0,0,0,2,1,0,4,0
9529,1,3,0,0,0,1,3,1,0,4,0
9530,1,2,0,1,0,0,4,0,3,2,3
9531,0,2,1,0,1,0,0,1,0,3,2
9532,1,4,1,1,0,0,0,0,2,4,1
9533,1,3,0,0,1,0,3,1,3,0,0
9534,1,3,0,0,1,0,3,1,1,0,0
9535,1,4,2,1,0,1,3,1,3,3,4
9536,0,2,0,1,1,1,4,1,2,2,0
9537,1,5,1,0,1,1,5,0,4,4,3
9538,0,4,0,0,1,0,5,1,3,0,0
9539,0,3,1,0,0,0,5,1,1,3,0
9540,0,2,0,1,0,0,1,0,0,3,0
9541,0,5,1,1,0,1,5,1,2,3,2
9542,2,2,0,1,0,1,4,1,2,2,0
9543,1,3,2,0,1,1,0,1,3,1,2
9544,2,4,1,0,1,0,5,1,1,3,0
9545,2,4,1,0,1,0,5,1,1,3,0
9546,2,5,1,0,1,1,5,1,3,3,3
9547,2,4,1,0,1,1,5,1,3,3,3
9548,1,2,1,0,1,0,1,1,1,3,3
9549,1,5,0,1,0,0,5,1,2,2,1
9550,1,2,1,0,1,1,1,1,0,4,3
9551,1,5,1,1,0,1,5,0,3,3,3
9552,1,5,1,0,1,0,5,0,1,1,1
9553,1,5,1,0,0,0,5,1,0,1,1
9554,1,2,1,1,1,0,5,0,3,4,1
9555,1,4,0,0,1,1,1,1,2,3,2
9556,1,3,0,0,1,1,3,1,0,0,3
9557,2,2,0,1,1,0,0,0,2,2,0
9558,2,2,2,0,0,0,0,1,1,1,3
9559,2,3,2,1,1,0,0,1,1,1,3
9560,2,2,1,0,1,1,0,1,0,3,2
9561,1,3,1,1,0,0,2,1,1,4,0
9562,0,2,0,0,1,1,2,1,3,0,1
9563,0,5,2,0,0,1,2,0,0,1,4
9564,0,3,0,0,0,0,3,1,1,2,0
9565,0,4,3,0,1,1,4,1,0,1,0
9566,0,4,0,0,1,0,3,1,0,2,0
9567,0,3,0,0,0,0,4,1,0,4,0
9568,0,3,1,1,0,0,5,1,0,3,3
9569,0,2,1,0,1,1,5,1,0,3,0
9570,0,2,1,0,0,0,5,1,3,4,4
9571,0,5,2,0,0,1,5,1,1,1,3
9572,0,3,1,0,1,0,1,1,1,3,0
9573,2,5,0,1,0,0,2,0,3,2,0
9574,2,2,0,1,0,0,3,0,3,0,1
9575,2,4,0,1,1,1,2,0,3,2,0
9576,2,2,0,0,1,0,2,0,2,2,1
9577,0,3,2,0,1,1,0,1,4,1,2
9578,2,4,1,1,1,0,5,0,3,3,3
9579,2,5,0,1,1,0,5,1,4,4,2
9580,2,5,0,0,0,0,5,1,4,4,2
9581,2,5,1,1,1,0,1,1,1,1,4
9582,2,2,1,1,0,0,5,0,0,1,0
9583,2,4,1,1,1,1,1,1,2,3,4
9584,1,5,1,0,0,1,5,0,3,3,3
9585,1,3,1,0,0,1,5,1,0,4,0
9586,1,3,0,1,0,1,3,0,0,0,0
9587,1,2,0,1,0,1,2,1,3,0,0
9588,2,3,1,1,0,1,0,1,1,1,0
9589,1,5,0,0,0,1,0,1,4,0,1
9590,0,4,1,0,0,1,3,1,2,3,2
9591,0,4,0,1,1,0,2,1,3,2,1
9592,1,2,1,1,1,0,4,0,1,4,0
9593,0,3,1,0,1,0,5,1,1,3,0
9594,0,5,1,1,0,0,5,1,1,1,4
9595,0,4,1,0,1,0,5,0,3,4,0
9596,0,4,1,0,1,1,5,1,3,3,2
9597,0,2,1,1,0,1,1,1,0,4,3
9598,0,4,1,0,1,1,5,1,3,3,4
9599,1,3,1,1,0,0,0,1,0,3,4
9600,1,4,1,0,1,0,0,1,2,4,4
9601,0,4,1,1,1,0,0,1,0,3,3
9602,2,5,0,0,1,0,5,1,2,3,2
9603,2,3,2,1,1,1,5,1,3,3,3
9604,1,2,0,1,1,1,5,1,3,0,1
9605,1,4,1,0,0,1,1,1,3,3,4
9606,1,4,1,0,1,1,5,1,4,4,3
9607,1,2,1,1,0,0,5,1,3,4,4
9608,2,3,1,1,0,1,0,1,1,1,0
9609,1,5,0,1,0,0,0,0,0,1,0
9610,1,3,0,1,1,0,2,0,0,0,0
9611,0,5,3,1,1,1,4,0,0,1,0
9612,0,2,0,0,0,0,2,1,1,0,0
9613,0,4,2,1,0,1,2,1,2,3,4
9614,0,4,2,0,0,1,2,0,3,1,4
9615,0,3,1,1,1,0,5,1,1,3,3
9616,0,3,1,1,0,1,5,1,0,4,3
9617,0,5,1,0,1,0,5,0,1,1,1
9618,0,5,1,0,1,0,5,1,1,1,4
9619,0,5,1,0,0,0,5,1,1,1,2
9620,2,3,0,0,1,0,3,1,1,0,0
9621,2,3,0,1,0,0,2,1,3,2,1
9622,1,3,1,1,0,0,0,1,0,3,1
9623,0,2,1,0,1,0,0,0,0,3,2
9624,2,3,1,1,1,0,5,0,1,3,0
9625,2,3,1,1,0,0,5,1,3,3,3
9626,2,5,2,0,1,1,1,1,0,1,0
9627,2,3,3,1,1,0,5,0,1,1,1
9628,2,4,1,1,0,1,5,0,0,3,0
9629,2,3,1,1,0,1,5,1,0,3,3
9630,1,3,1,0,0,0,1,0,0,1,0
9631,1,3,2,0,0,1,5,1,3,3,3
9632,1,4,0,0,0,1,1,1,4,4,2
9633,1,4,0,1,0,0,5,1,2,3,2
9634,1,2,0,1,0,0,3,0,3,0,3
9635,2,2,0,0,0,1,4,1,0,4,1
9636,2,2,2,0,0,0,0,0,1,1,0
9637,1,4,2,1,1,1,3,1,3,3,4
9638,1,2,0,0,1,1,4,1,0,4,1
9639,1,5,0,0,0,0,4,1,1,0,0
9640,0,4,0,1,0,0,2,1,1,0,0
9641,0,4,0,0,0,1,5,1,2,4,3
9642,0,5,1,0,1,0,1,1,0,1,1
9643,0,3,2,0,1,1,5,1,0,1,0
9644,0,3,1,1,0,1,5,1,3,3,3
9645,2,4,3,0,0,1,4,1,0,1,0
9646,1,3,1,0,0,1,0,0,1,1,0
9647,1,4,1,1,1,0,0,1,2,3,4
9648,1,5,1,0,1,0,0,1,1,1,0
9649,0,2,0,1,1,1,0,0,2,2,1
9650,0,2,0,1,0,1,0,0,2,2,1
9651,0,2,1,1,1,0,0,0,0,3,2
9652,0,3,1,0,0,0,0,1,0,3,2
9653,0,4,1,0,1,0,0,1,0,3,0
9654,2,3,2,1,0,1,5,1,3,3,3
9655,2,5,0,1,0,0,5,0,2,3,3
9656,1,4,1,0,1,1,5,1,0,1,3
9657,1,5,1,0,0,0,5,1,1,1,4
9658,1,2,0,1,0,1,1,1,3,0,1
9659,2,5,0,1,1,1,0,0,4,0,1
9660,2,3,1,1,0,0,0,0,0,3,3
9661,1,5,0,0,0,1,0,1,4,0,4
9662,0,3,0,0,0,0,3,1,0,0,0
9663,0,2,1,1,0,1,5,0,0,4,0
9664,0,5,1,1,0,1,1,1,2,3,2
9665,0,2,1,0,1,0,5,1,1,3,0
9666,0,4,2,1,1,1,5,0,0,1,0
9667,0,3,2,1,1,1,5,0,1,1,0
9668,0,2,1,1,1,0,1,1,0,1,1
9669,2,2,0,0,1,1,4,1,0,4,0
9670,2,2,0,0,0,1,2,0,3,2,1
9671,1,3,1,1,0,0,0,0,2,3,4
9672,1,3,2,1,1,1,0,1,3,1,2
9673,1,3,1,0,0,1,0,1,0,3,0
9674,1,5,0,0,1,0,0,0,0,1,0
9675,1,4,1,1,0,0,0,0,0,3,3
9676,2,4,0,0,1,0,5,1,2,4,1
9677,2,4,1,1,0,0,5,0,0,3,0
9678,2,3,2,0,1,1,5,1,1,1,0
9679,1,5,1,0,0,0,5,1,0,1,2
9680,1,3,1,0,1,0,5,1,1,3,0
9681,1,3,0,0,0,1,4,1,0,0,3
9682,1,3,0,0,0,0,4,1,0,4,0
9683,2,3,2,0,1,0,0,1,1,1,3
9684,2,2,1,1,1,0,0,1,0,3,0
9685,2,2,0,1,0,0,0,0,0,0,0
9686,1,4,1,0,1,0,0,1,3,4,4
9687,1,5,3,0,0,1,4,1,0,1,0
9688,0,3,0,0,1,1,4,1,0,4,0
9689,0,4,0,1,1,0,4,1,0,0,0
9690,0,2,0,1,0,1,1,1,3,0,1
9691,0,3,1,0,1,1,5,1,3,3,2
9692,0,4,3,0,0,1,5,1,3,3,3
9693,0,5,1,1,0,1,1,1,2,3,3
9694,0,2,0,0,1,0,5,1,2,4,4
9695,2,3,0,0,0,1,3,1,2,2,0
9696,1,3,1,1,1,0,0,0,0,3,0
9697,1,5,0,0,1,0,0,1,0,1,0
9698,0,3,2,1,1,1,0,1,4,3,2
9699,0,3,2,0,0,1,0,1,4,3,2
9700,2,2,0,0,0,0,1,1,1,4,1
9701,2,2,1,1,0,0,5,0,3,4,0
9702,2,3,1,0,0,1,1,1,1,4,0
9703,2,3,1,1,1,1,5,1,0,3,3
9704,1,2,1,1,0,0,5,0,3,4,1
9705,1,3,0,0,1,0,3,1,3,2,0
9706,1,3,0,1,0,0,2,1,1,0,0
9707,2,3,1,0,0,1,0,1,1,1,0
9708,2,2,2,1,0,1,0,1,3,1,2
9709,2,3,1,1,0,0,0,0,0,3,3
9710,1,5,0,0,0,0,0,1,2,4,4
9711,1,3,0,1,1,0,4,0,2,2,3
9712,0,2,0,0,1,1,3,1,0,4,0
9713,0,3,0,1,0,0,3,1,1,0,0
9714,0,4,2,1,0,1,2,0,3,3,0
9715,0,4,1,1,1,0,5,0,0,3,0
9716,0,2,0,1,0,0,5,0,3,4,1
9717,0,5,1,0,0,0,5,1,1,1,1
9718,0,4,1,0,1,0,5,1,1,3,0
9719,0,5,1,1,0,1,5,1,3,3,2
9720,0,5,1,0,1,0,5,1,1,1,1
9721,0,4,2,0,0,1,5,1,3,3,4
9722,0,2,0,1,0,0,5,0,2,4,0
9723,2,4,0,1,1,0,2,0,3,2,3
9724,2,3,0,0,0,0,2,1,0,0,0
9725,1,2,1,1,0,0,0,0,0,3,0
9726,0,3,1,1,0,0,0,1,0,3,4
9727,0,3,1,1,0,0,0,1,3,4,4
9728,0,3,2,1,1,1,0,1,4,3,2
9729,1,4,0,0,1,0,5,1,3,0,1
9730,1,4,0,0,0,0,5,1,3,0,1
9731,1,5,1,0,1,1,5,0,4,4,3
9732,1,3,0,0,1,0,2,1,0,3,0
9733,2,2,2,1,0,0,0,1,1,1,0
